区域,地段,小区,空间,面积,朝向,装修,楼层,建成时间,单价每平,总价
九龙坡,华岩,奥园国际城,2室1厅,68.18平米,北,简装,低楼层(共18层),2016年建,"12,614元/平",86.0
九龙坡,石桥铺,建工太阳公馆,2室1厅,53.62平米,东南,精装,30层,2009年建,"10,817元/平",58.0
九龙坡,石坪桥,同创鸥翔云湖郡,2室1厅,68平米,东南,精装,中楼层(共25层),2010年建,"10,853元/平",73.8
九龙坡,毛线沟,龙城静园,2室1厅,84平米,东,毛坯,22层,2011年建,"8,096元/平",68.0
九龙坡,谢家湾,大鼎城市花园,2室1厅,62.43平米,东南 南,精装,26层,2009年建,"12,494元/平",78.0
九龙坡,黄桷坪,广厦城岭都,3室2厅,88.71平米,东南,精装,18层,2005年建,"11,251元/平",99.8
九龙坡,石桥铺,龙景苑(九龙坡),3室1厅,124.15平米,南,精装,8层,2006年建,"11,116元/平",138.0
九龙坡,华岩,金科阳光小镇五期,3室1厅,80.99平米,东南,精装,34层,2013年建,"10,866元/平",88.0
九龙坡,石桥铺,天骄美茵河谷,4室2厅,174.64平米,东南,精装,5层,2007年建,"9,849元/平",172.0
九龙坡,蟠龙,万科西城一期,2室1厅,75.81平米,东南,精装,33层,2016年建,"14,906元/平",113.0
九龙坡,大坪,丽水菁苑,3室2厅,119.95平米,东,精装,32层,2008年建,"14,173元/平",170.0
九龙坡,谢家湾,华润二十四城二期,4室2厅,130.31平米,北,精装,低楼层(共33层),2012年建,"22,255元/平",290.0
九龙坡,石桥铺,珠江华轩,2室1厅,86平米,南,简装,20层,2006年建,"12,094元/平",104.0
九龙坡,谢家湾,聚金万佳苑,2室2厅,77.41平米,南,精装,33层,2007年建,"11,627元/平",90.0
九龙坡,蟠龙,彩云印象,2室2厅,84平米,西,简装,33层,2008年建,"10,310元/平",86.6
九龙坡,谢家湾,华宇春江花月,3室2厅,88.5平米,南,精装,33层,2010年建,"14,238元/平",126.0
九龙坡,毛线沟,龙城锦都,3室1厅,113.3平米,东南,精装,18层,2006年建,"8,782元/平",99.5
九龙坡,石桥铺,华宇名都小区,3室2厅,126.28平米,东,精装,16层,2003年建,"13,067元/平",165.0
九龙坡,谢家湾,大鼎世纪滨江,2室2厅,72.98平米,东南,精装,33层,2012年建,"12,744元/平",93.0
九龙坡,谢家湾,盛美居,1室1厅,54.91平米,南 北,精装,34层,2015年建,"11,110元/平",61.0
九龙坡,石桥铺,我平方小区,2室1厅,78.51平米,东南 东,简装,34层,2007年建,"10,955元/平",86.0
九龙坡,蟠龙,联发欣悦,3室1厅,92.07平米,东,精装,27层,2019年建,"15,206元/平",140.0
九龙坡,华岩,金科阳光小镇四期,3室2厅,124.36平米,南,毛坯,6层,2009年建,"8,926元/平",111.0
九龙坡,蟠龙,中粮鸿云,3室2厅,81平米,东南,毛坯,33层,2018年建,"14,568元/平",118.0
九龙坡,巴国城,广田巴国绿云,3室2厅,75.36平米,南,简装,18层,2012年建,"12,607元/平",95.0
九龙坡,彩云湖,协信彩云湖1号,3室1厅,89平米,东南,精装,30层,2010年建,"14,607元/平",130.0
九龙坡,蟠龙,中粮鸿云,3室1厅,77.01平米,西南 西,毛坯,33层,2018年建,"16,726元/平",128.8
九龙坡,袁家岗,金茂珑悦,3室1厅,109.89平米,西南,精装,33层,2016年建,"20,658元/平",227.0
九龙坡,彩云湖,金科云湖天都,2室2厅,71.39平米,东南,精装,31层,2007年建,"12,607元/平",90.0
九龙坡,石桥铺,远洋城,3室2厅,81.86平米,南,其他,34层,2018年建,"16,248元/平",133.0
九龙坡,二郎,同心家园A组团,2室1厅,81.09平米,东南,精装,33层,2010年建,"10,729元/平",87.0
九龙坡,石坪桥,怡然苑,2室1厅,51.28平米,东,精装,中楼层(共27层),2000年建,"8,873元/平",45.5
九龙坡,杨家坪,保利花半里百合园,2室1厅,73.73平米,东南,精装,33层,2015年建,"20,074元/平",148.0
九龙坡,二郎,兰花四小区,2室2厅,72.83平米,西,简装,高楼层(共8层),2001年建,"5,767元/平",42.0
九龙坡,石桥铺,隆鑫花漾岭,2室1厅,69.53平米,北,精装,33层,2013年建,"12,657元/平",88.0
九龙坡,石桥铺,树语城,2室1厅,65.7平米,东南,其他,18层,2008年建,"10,198元/平",67.0
九龙坡,石桥铺,隆鑫花漾岭,2室1厅,74.4平米,西南,简装,33层,2013年建,"11,560元/平",86.0
九龙坡,谢家湾,盛美居,2室1厅,87.85平米,东,精装,34层,2011年建,"10,473元/平",92.0
九龙坡,巴国城,金科西城大院,2室1厅,94.66平米,东南,其他,17层,2012年建,"11,621元/平",110.0
九龙坡,华岩,和泓四季B3区,2室1厅,54平米,东,精装,31层,2016年建,"10,371元/平",56.0
九龙坡,华岩,西苑六号,2室1厅,60.61平米,西,精装,31层,2015年建,"12,045元/平",73.0
九龙坡,华岩,宫和西香郡,2室2厅,69.8平米,南,精装,30层,2015年建,"9,599元/平",67.0
九龙坡,毛线沟,龙城锦都,3室2厅,101.96平米,东,简装,7层,2006年建,"8,729元/平",89.0
九龙坡,石桥铺,华宇名都小区,3室2厅,129.48平米,南,简装,31层,2003年建,"12,203元/平",158.0
九龙坡,石桥铺,恒鑫名城三期,2室1厅,79.56平米,南,精装,34层,2015年建,"12,444元/平",99.0
九龙坡,二郎,同天观云邸,2室2厅,82.68平米,东南,精装,18层,2009年建,"13,305元/平",110.0
九龙坡,石桥铺,半山七号,2室1厅,75.85平米,东,精装,中楼层(共30层),2011年建,"11,075元/平",84.0
九龙坡,二郎,朵力尚美国际,1室1厅,43.93平米,东南,精装,31层,2007年建,"12,520元/平",55.0
九龙坡,谢家湾,华宇春江花月,2室1厅,84.8平米,东,精装,33层,2009年建,"12,972元/平",110.0
九龙坡,石坪桥,桃源丽景,3室2厅,75.33平米,南,精装,20层,2011年建,"9,957元/平",75.0
九龙坡,杨家坪,祥瑞新城,2室1厅,63.34平米,东南,简装,34层,2013年建,"13,736元/平",87.0
九龙坡,石坪桥,保利爱尚里尚美,3室2厅,83.46平米,北,精装,33层,2016年建,"15,936元/平",133.0
九龙坡,黄桷坪,金源利青国青城,2室2厅,73.32平米,东南,精装,31层,2011年建,"11,184元/平",82.0
九龙坡,华岩,和泓四季A区,3室2厅,91.65平米,东,毛坯,高楼层(共32层),2016年建,"9,711元/平",89.0
九龙坡,袁家岗,金茂珑悦,2室2厅,79.54平米,南 西南 西,简装,26层,2014年建,"17,602元/平",140.0
九龙坡,华岩,斌鑫西城绿锦榕尚居,3室2厅,104平米,东南,精装,18层,2014年建,"9,424元/平",98.0
九龙坡,华岩,宫和西香郡,2室1厅,68.63平米,东,精装,33层,2016年建,"12,094元/平",83.0
九龙坡,华岩,和泓四季A区,3室2厅,92平米,东南,毛坯,中楼层(共32层),2016年建,"9,783元/平",90.0
九龙坡,华岩,和泓四季A区,3室1厅,78.9平米,东南 南,精装,低楼层(共32层),2016年建,"9,886元/平",78.0
九龙坡,石桥铺,蜜糖小区,3室1厅,92.12平米,东南,简装,25层,2012年建,"10,313元/平",95.0
九龙坡,蟠龙,隆鑫西城汇,2室1厅,70平米,东,精装,29层,2014年建,"13,572元/平",95.0
九龙坡,石桥铺,科城花园B区,2室1厅,81.45平米,南,简装,9层,2000年建,"6,262元/平",51.0
九龙坡,华岩,恒大雅苑,3室1厅,108平米,东南 东,精装,低楼层(共18层),2018年建,"6,112元/平",66.0
九龙坡,谢家湾,大鼎城市花园,2室1厅,62平米,南,精装,26层,2009年建,"12,742元/平",79.0
九龙坡,石桥铺,蜜城,2室1厅,50.21平米,南,简装,34层,2013年建,"13,544元/平",68.0
九龙坡,石坪桥,保利爱尚里尚美,3室1厅,83.05平米,东,精装,33层,2016年建,"16,376元/平",136.0
九龙坡,蟠龙,保利爱尚里尚景,3室1厅,82.1平米,南,精装,33层,2018年建,"17,784元/平",146.0
九龙坡,华岩,宫和西香郡,3室2厅,104.02平米,北,毛坯,30层,2016年建,"9,326元/平",97.0
九龙坡,大坪,丽水菁苑,3室1厅,132平米,东南,精装,23层,2006年建,"11,819元/平",156.0
九龙坡,华岩,恒大雅苑,3室2厅,119.03平米,南,精装,27层,2016年建,"10,082元/平",120.0
九龙坡,石桥铺,蜜城,2室1厅,79.66平米,西,精装,34层,2013年建,"13,182元/平",105.0
九龙坡,石坪桥,绿洲华府,2室2厅,81.33平米,东南,精装,33层,2010年建,"11,374元/平",92.5
九龙坡,黄桷坪,广厦城蜜宫,1室1厅,59.2平米,西南,毛坯,18层,2015年建,"11,149元/平",66.0
九龙坡,彩云湖,兴茂盛世国际,3室2厅,112平米,东南,精装,33层,2014年建,"14,554元/平",163.0
九龙坡,杨家坪,西郊支路20号,8室3厅,378.85平米,东南,精装,17层,2008年建,"5,412元/平",205.0
九龙坡,蟠龙,隆鑫西城汇,2室2厅,76.54平米,东南,其他,32层,2014年建,"13,980元/平",107.0
九龙坡,石桥铺,秋玉景苑,2室2厅,63.8平米,东南,精装,28层,2014年建,"11,286元/平",72.0
九龙坡,石桥铺,恒鑫名城三期,3室1厅,111平米,西南,精装,33层,2015年建,"12,433元/平",138.0
九龙坡,石坪桥,紫苑COSMO时代,2室1厅,58.28平米,东南,精装,32层,2016年建,"13,727元/平",80.0
九龙坡,陈家坪,春风与湖,2室2厅,83.6平米,东,精装,33层,2017年建,"16,747元/平",140.0
九龙坡,毛线沟,龙城锦都,2室2厅,90.69平米,南,精装,18层,2006年建,"8,270元/平",75.0
九龙坡,黄桷坪,江畔华景,2室2厅,95.99平米,东南,精装,低楼层(共11层),2004年建,"10,314元/平",99.0
九龙坡,陈家坪,中国铁建玖城壹号,3室1厅,75平米,北 南,精装,33层,2017年建,"16,534元/平",124.0
九龙坡,石坪桥,渝漆小区,3室2厅,96.07平米,东,简装,34层,2011年建,"8,744元/平",84.0
九龙坡,谢家湾,盛美居,1室1厅,59.23平米,西南,精装,34层,2015年建,"10,131元/平",60.0
九龙坡,马王乡,北大资源燕南,3室2厅,86.11平米,南,精装,32层,2015年建,"14,517元/平",125.0
九龙坡,谢家湾,华润二十四城嘉悦府,2室2厅,86.23平米,南,毛坯,33层,2016年建,"20,875元/平",180.0
九龙坡,石桥铺,恒鑫名城二期,2室1厅,76平米,东南,精装,33层,2010年建,"10,395元/平",79.0
九龙坡,二郎,玖隆城,1室1厅,49平米,北,简装,31层,2008年建,"12,449元/平",61.0
九龙坡,巴国城,金科西城大院,2室2厅,69平米,北,毛坯,17层,2012年建,"12,319元/平",85.0
九龙坡,石坪桥,地博春天,2室2厅,81.1平米,东南,精装,33层,2006年建,"10,358元/平",84.0
九龙坡,彩云湖,中昂彩云台,3室2厅,59.25平米,东,毛坯,19层,2017年建,"9,452元/平",56.0
九龙坡,谢家湾,华润二十四城三期,1室1厅,44平米,南,精装,42层,2013年建,"16,364元/平",72.0
九龙坡,石桥铺,寓乐圈,4室2厅,138.57平米,东南,毛坯,13层,2012年建,"10,465元/平",145.0
九龙坡,石坪桥,阳光心悦,2室2厅,73.87平米,东南,简装,26层,2007年建,"9,477元/平",70.0
九龙坡,石桥铺,我平方小区,1室0厅,34平米,东南,精装,34层,2007年建,"10,736元/平",36.5
九龙坡,二郎,银海方舟,2室2厅,80平米,南,精装,18层,2009年建,"10,000元/平",80.0
九龙坡,巴国城,广田巴国绿云,3室2厅,120.96平米,南,毛坯,22层,2008年建,"10,996元/平",133.0
九龙坡,巴国城,金科西城大院,2室1厅,58平米,南,精装,33层,2011年建,"12,897元/平",74.8
九龙坡,大坪,金科visar国际,2室1厅,79.24平米,东南,精装,25层,2012年建,"15,902元/平",126.0
渝中,大坪,渝州新都,2室1厅,82.86平米,西南,精装,30层,2007年建,"17,259元/平",143.0
渝中,大坪,国宾豪庭三期,2室1厅,51.43平米,东南,简装,33层,2014年建,"15,750元/平",81.0
渝中,大坪,金银苑,2室1厅,70.57平米,西南,精装,中楼层(共26层),2007年建,"12,045元/平",85.0
渝中,朝天门,御景江山（渝中）,3室2厅,131.32平米,南,其他,32层,2000年建,"12,337元/平",162.0
渝中,解放碑,凯旋大厦,5室2厅,130.57平米,东南,精装,32层,2001年建,"10,876元/平",142.0
渝中,大坪,恒大名都,3室1厅,118.22平米,东南,精装,32层,2011年建,"20,725元/平",245.0
渝中,大坪,龙湖时代天街,3室1厅,86平米,东南,简装,中楼层(共31层),2011年建,"21,280元/平",183.0
渝中,化龙桥,重庆天地雍江翠湖,3室1厅,163.51平米,东南,精装,中楼层(共28层),2016年建,"22,629元/平",370.0
渝中,大坪,恒大名都,3室2厅,118.22平米,西北,精装,32层,2014年建,"20,725元/平",245.0
渝中,大坪,嘉华鑫城,2室2厅,76.31平米,东南,简装,高楼层(共34层),2008年建,"14,809元/平",113.0
渝中,解放碑,鑫渝花园,2室1厅,104.74平米,东北,简装,中楼层(共35层),1999年建,"9,357元/平",98.0
渝中,两路口,健康路(渝中),2室1厅,50.46平米,东南,简装,低楼层(共13层),1990年建,"5,926元/平",29.9
渝中,大坪,协信云栖谷,2室1厅,93.4平米,东南,精装,低楼层(共18层),2010年建,"11,992元/平",112.0
渝中,解放碑,新民花园,2室2厅,90.16平米,东南,简装,35层,2002年建,"14,419元/平",130.0
渝中,两路口,华一坡社区,2室2厅,75.34平米,东南,精装,中楼层(共14层),2000年建,"10,592元/平",79.8
渝中,两路口,信成苑,3室2厅,214.26平米,南,简装,22层,1990年建,"6,161元/平",132.0
渝中,化龙桥,瑞安翠湖天地,3室2厅,94.72平米,西北,精装,35层,2017年建,"19,848元/平",188.0
渝中,解放碑,华庭锦园,3室2厅,94平米,东,精装,33层,2005年建,"13,830元/平",130.0
渝中,化龙桥,雍江翠璟,2室2厅,92.5平米,东南,简装,32层,2014年建,"21,082元/平",195.0
渝中,大坪,春语江山,4室2厅,134.81平米,南 北,精装,34层,2013年建,"13,427元/平",181.0
渝中,大坪,江屿朗廷,3室1厅,93.48平米,东南,精装,46层,2016年建,"15,940元/平",149.0
渝中,朝天门,海客瀛洲,4室2厅,164.31平米,南,精装,55层,2006年建,"11,357元/平",186.6
渝中,朝天门,重庆来福士广场,4室2厅,282.03平米,西 西北,精装,47层,2017年建,"35,038元/平",988.16
渝中,大坪,渝中名郡,3室2厅,94.76平米,东南,精装,29层,2006年建,"13,192元/平",125.0
渝中,两路口,张家花园,2室1厅,61.1平米,南,简装,9层,1990年建,"6,842元/平",41.8
渝中,大坪,渝州新都,4室2厅,164平米,东南,简装,28层,2007年建,"14,513元/平",238.0
渝中,解放碑,德兴里社区,2室1厅,78.92平米,北,精装,26层,2000年建,"15,206元/平",120.0
渝中,大坪,万科锦尚,2室2厅,67.32平米,东南,精装,23层,2016年建,"17,529元/平",118.0
渝中,化龙桥,重庆天地雍江翠湖,2室1厅,105.11平米,东南,精装,低楼层(共42层),2016年建,"17,696元/平",186.0
渝中,大坪,万科锦程,1室1厅,54.58平米,西南,其他,34层,2010年建,"20,521元/平",112.0
渝中,化龙桥,雍江悦庭,2室1厅,83.43平米,东南,精装,31层,2012年建,"19,778元/平",165.0
渝中,大坪,旭庆江湾国际花都,3室2厅,115.07平米,东南,简装,32层,2008年建,"11,124元/平",128.0
渝中,解放碑,协信公馆,3室1厅,162.5平米,北 东北,毛坯,49层,2012年建,"16,800元/平",273.0
渝中,大坪,揽江雅苑,4室2厅,105.88平米,西南,精装,6层,2016年建,"14,451元/平",153.0
渝中,大坪,恒康丽景,2室2厅,66平米,南,精装,33层,2010年建,"13,485元/平",89.0
渝中,大坪,旭庆江湾国际花都,2室1厅,48.17平米,东南,简装,32层,2008年建,"14,117元/平",68.0
渝中,上清寺,里面,1室0厅,41.45平米,北,精装,45层,2017年建,"16,406元/平",68.0
渝中,两路口,中核鹅岭一品,1室1厅,44.29平米,南,精装,25层,2017年建,"12,419元/平",55.0
渝中,解放碑,协信公馆,2室2厅,107.99平米,南,毛坯,41层,2014年建,"15,002元/平",162.0
渝中,大坪,春语江山,1室1厅,47.17平米,南,精装,34层,2012年建,"13,992元/平",66.0
渝中,解放碑,融创白象街,2室1厅,58.68平米,北,毛坯,39层,2019年建,"20,791元/平",122.0
渝中,大坪,协信阿卡迪亚,2室1厅,66.28平米,南,精装,高楼层(共18层),2015年建,"16,748元/平",111.0
渝中,化龙桥,重庆天地雍江翠湖,2室2厅,107.58平米,南,精装,低楼层(共42层),2016年建,"18,127元/平",195.0
渝中,大坪,渝州新都,2室1厅,88.1平米,西,精装,33层,2007年建,"16,913元/平",149.0
渝中,解放碑,协信公馆,3室2厅,106.87平米,南,精装,41层,2012年建,"21,990元/平",235.0
渝中,大坪,协信阿卡迪亚,2室1厅,67.17平米,东南,精装,中楼层(共31层),2012年建,"17,270元/平",116.0
渝中,化龙桥,雍江艺庭,3室2厅,141.5平米,东北,精装,33层,2010年建,"21,555元/平",305.0
渝中,化龙桥,重庆天地雍江御庭,3室2厅,133.14平米,东,精装,36层,2014年建,"21,707元/平",289.0
渝中,大坪,万科锦程,3室1厅,110平米,南,精装,32层,2010年建,"19,819元/平",218.0
渝中,大坪,万科锦程,2室1厅,73.09平米,东北,精装,34层,2010年建,"19,018元/平",139.0
渝中,化龙桥,重庆天地雍江御庭,2室1厅,71.17平米,东,精装,36层,2014年建,"28,102元/平",200.0
渝中,解放碑,民生巷社区,2室1厅,54.17平米,东南,精装,中楼层(共30层),2002年建,"12,000元/平",65.0
渝中,大坪,春语江山,1室1厅,48.1平米,东南,精装,34层,2012年建,"14,554元/平",70.0
渝中,大坪,竹园小区(渝中),2室1厅,67.26平米,南 北,简装,高楼层(共17层),2006年建,"6,691元/平",45.0
渝中,解放碑,宏声巷社区,2室1厅,61.53平米,东南,其他,12层,1999年建,"11,052元/平",68.0
渝中,大坪,东方巴塞,1室1厅,42.34平米,东南,简装,34层,2010年建,"13,699元/平",58.0
渝中,大坪,春语江山,3室2厅,97.01平米,东南,精装,34层,2012年建,"13,607元/平",132.0
渝中,大坪,协信阿卡迪亚,2室2厅,69.34平米,南,精装,中楼层(共25层),2015年建,"16,297元/平",113.0
渝中,大坪,协信云栖谷,2室2厅,92.23平米,东北,精装,高楼层(共23层),2009年建,"13,228元/平",122.0
渝中,大坪,万科锦尚,3室1厅,91.78平米,南,精装,10层,2016年建,"19,939元/平",183.0
渝中,解放碑,大唐诺亚,2室1厅,62平米,东南,精装,33层,2014年建,"16,130元/平",100.0
渝中,两路口,中核鹅岭一品,2室1厅,81.02平米,南,精装,24层,2017年建,"14,195元/平",115.0
渝中,解放碑,熊猫公馆,1室0厅,39.66平米,南 西南,精装,38层,2017年建,"17,146元/平",68.0
渝中,大坪,渝州新都,1室0厅,29.87平米,东南,简装,11层,2007年建,"19,753元/平",59.0
渝中,上清寺,里面,1室0厅,46.25平米,东南,精装,45层,2017年建,"15,136元/平",70.0
渝中,大坪,中庚香江美地,3室2厅,103.35平米,东南,毛坯,29层,2011年建,"12,579元/平",130.0
渝中,大坪,V8小区,2室1厅,58平米,南,精装,33层,2008年建,"16,380元/平",95.0
渝中,解放碑,华庭锦园,3室1厅,90.28平米,南,简装,33层,2002年建,"13,514元/平",122.0
渝中,大坪,万科锦尚,2室1厅,67.32平米,南,精装,23层,2016年建,"17,083元/平",115.0
渝中,化龙桥,雍江艺庭,2室2厅,95平米,南,精装,33层,2010年建,"20,948元/平",199.0
渝中,化龙桥,雍江艺庭,3室2厅,131平米,北,精装,31层,2010年建,"17,329元/平",227.0
渝中,大坪,万科锦程,3室2厅,96.21平米,东南,精装,33层,2011年建,"20,580元/平",198.0
